time,A,A_A,A_A_A,A_A_A_A,A_A_A_A_A,A_A_A_A_A_A,A_A_A_A_A_A_A,A_A_A_A_A_A_A_A
1.3813813813813813,0.17642565253861606,0.10322732345752798,0.06050380154661538,0.03571969883052662,0.02142270906253236,0.013169240314682017,0.00846146144604724,0.005921285543988317
1.4414414414414414,0.16794221036049084,0.10003035805196639,0.05976725370371673,0.03598547764290683,0.022027423903598478,0.013832217388327999,0.009085703596569922,0.00650288175045121
1.5015015015015014,0.16005190669161906,0.09695421110198271,0.058983631389744676,0.03618178192772203,0.022578951866299022,0.014466596421472043,0.009702620189552601,0.00709362140506584
1.5615615615615615,0.1526637769634705,0.09401167191412153,0.05817138665288546,0.03631954239024327,0.02308031216595555,0.015071104193683673,0.010309488427265067,0.0076907432331101
1.6216216216216217,0.145807940584384,0.09117185707474754,0.05732457034548519,0.03639854714086281,0.023535450602221012,0.015649306524726472,0.010907956788883993,0.00829395713729318
1.6816816816816818,0.139422215540446,0.08843717456261665,0.0564558341714555,0.03642707820784289,0.023947606646348558,0.016201080469724814,0.011496341561449665,0.00890108925999986
1.7417417417417418,0.13341774267125286,0.08581965430303773,0.05558320589100213,0.0364158725490206,0.02431981562510762,0.01672523694947659,0.012071995954992453,0.00950942129533992
1.8018018018018018,0.12775477615479794,0.08331655771691615,0.054713549152025726,0.036370704533563517,0.02465514788530431,0.017222465580388757,0.012634134382494885,0.010117396272898739
1.8618618618618619,0.12248761310104415,0.08090353897778227,0.0538294816263492,0.036286842769780905,0.024955968934435285,0.01769686288986947,0.013185734767578618,0.010726041056748499
1.921921921921922,0.11752469246840047,0.07858976454016711,0.05295122586666484,0.03617585002894959,0.02522573746750918,0.018147241374610948,0.0137239379263477,0.011332375050599674
1.981981981981982,0.11282685574019179,0.07637236088605703,0.0520854941028909,0.036043435070953846,0.025467519429556496,0.01857431192744096,0.014247981775197585,0.01193485742028242
2.042042042042042,0.10840745022623559,0.07424271359348096,0.05122586348005305,0.03588797804404471,0.02568221101657093,0.01897988488237767,0.014759293678727844,0.012534025039028215
2.1021021021021022,0.10425186300159342,0.07219526536827792,0.05037290579656439,0.035711761705295726,0.02587186385236215,0.019365185102533683,0.015258135083584501,0.01312930836596983
2.1621621621621623,0.10031840949916476,0.0702274188867893,0.04953396521005477,0.035520847393414684,0.02603964826838487,0.01973087058672343,0.015743638572013708,0.013719066608627735
2.2222222222222223,0.09658823933629736,0.06833523746954281,0.04871073467088411,0.035317894279208964,0.026187553476446135,0.020077921649850634,0.01621586454005197,0.01430264445298449
2.2822822822822824,0.09308676227392684,0.06651846231082649,0.047894284424733403,0.035097801241616204,0.02631399163568078,0.020407098633159405,0.016676539772141508,0.01488174080420955
2.3423423423423424,0.0897691181809513,0.06477099540579537,0.04709254992038568,0.034867787835190074,0.02642305403512955,0.020719511120441642,0.01712474540081586,0.015454316876749164
2.4024024024024024,0.08661699303138436,0.06308894464446899,0.04630709537932648,0.03463041918937395,0.02651668653888552,0.021016136760899393,0.017560562015867278,0.016019745885665355
2.4624624624624625,0.08361207279923961,0.06146841791686692,0.04553948502304134,0.034388260433611206,0.026596835011041767,0.02129795320373471,0.01798407020708803,0.01657740104602015
2.5225225225225225,0.0807687345542853,0.059910037965444626,0.04478535594936247,0.03413820815736171,0.026662148939987532,0.021565056190126723,0.01839621042586675,0.017128466700701523
2.5825825825825826,0.07807279380947886,0.058410482996343806,0.04404552366556483,0.03388211144014529,0.026714157791664403,0.021818311966663347,0.01879717187970541,0.017672544846423405
2.6426426426426426,0.07550273037041488,0.05696541810692251,0.04332213369382866,0.03362309135159199,0.026755130721123892,0.022058784675384715,0.019186950827754196,0.018208831072484475
2.7027027027027026,0.07304570878345978,0.05557170781358925,0.04261575695226348,0.0333627630527909,0.02678646116580042,0.02228730416999076,0.019565771960633454,0.018737002113746425
2.7627627627627627,0.07069867319523303,0.054227672707021744,0.04192568228713075,0.03310113402284721,0.026808516945846454,0.022504324699534756,0.01993400774208657,0.01925722626728261
2.8228228228228227,0.06847293536576766,0.05293377255656141,0.041249315000149736,0.032835849829066184,0.026820159104835026,0.02270974869681783,0.020292247735436683,0.01977039400445194
2.8828828828828827,0.0663456145627766,0.05168537624777342,0.04058854291079958,0.03257017698975973,0.026823834560007764,0.022904791824084378,0.02064056484368908,0.020275677143834894
2.942942942942943,0.06430804262082616,0.05047996876016941,0.03994339062008629,0.032305045599757845,0.02682049971224482,0.023090123882192556,0.02097924672662195,0.020772961885031107
3.003003003003003,0.062351551374482686,0.04931503507326099,0.03931388272901586,0.03204138575389053,0.02681111096242635,0.02326641467200053,0.021308581044013473,0.021262134427640224
3.063063063063063,0.06048941874223904,0.04819190705068774,0.03869811901495845,0.03177678174828548,0.026794249868998584,0.02343323235373045,0.021628907217219783,0.021744035913573642
3.123123123123123,0.058707098927593675,0.0471070393940429,0.03809663958789377,0.03151305975428753,0.02677150886648292,0.023591541771185245,0.021940499043160446,0.022218296788437786
3.183183183183183,0.056997308957206574,0.0460581598903247,0.037509347557882516,0.03125093868673099,0.02674369446054476,0.023741943191911166,0.022243647448698962,0.022684863525844944
